"period","reporterCode","partnerCode","HS6code","qtyUnitCode","qty_M","qty_RM","qty_X","primaryValue_M","primaryValue_RM","primaryValue_X","netWgt_M","netWgt_RM","netWgt_X","balance_primaryValue","balance_qty","balance_netWgt"
2017,"156","604","854140",-1,0,0,0,28946,0,185912832,1800,0,36622623.128,185883886,0,36620823.128
2017,"156","380","854140",-1,0,0,0,12307624,0,176198596,13697.846,0,13176408.434,163890972,0,13162710.588
2017,"156","702","854140",-1,0,0,0,88905072,0,250179512,1138164.313,0,4808154,161274440,0,3669989.687
2017,"156","643","854140",-1,0,0,0,1624524,0,130824030,345.778,0,16288175.181,129199506,0,16287829.403
2017,"156","710","854140",-1,0,0,0,3715790,0,118603762,717898.444,0,25772278,114887972,0,25054379.556
2017,"156","50","854140",-1,0,0,0,353926,0,113818866,2227.222,0,16937560,113464940,0,16935332.778
2017,"156","376","854140",-1,0,0,0,244882,0,103612488,2236.666,0,20019574.774,103367606,0,20017338.108
2017,"156","504","854140",-1,0,0,0,70726,0,103189926,117.928,0,20455322,103119200,0,20455204.072
2017,"156","404","854140",-1,0,0,0,6606,0,91478308,22,0,14540170,91471702,0,14540148
2017,"156","56","854140",-1,0,0,0,562178,0,87786594,627.543,0,12782764.007,87224416,0,12782136.464
2017,"156","818","854140",-1,0,0,0,0,0,80857186,0,0,15624202,80857186,0,15624202
2017,"156","192","854140",-1,0,0,0,0,0,75974472,0,0,7999910,75974472,0,7999910
2017,"156","705","854140",-1,0,0,0,112946,0,73444270,8228.85,0,10315920,73331324,0,10307691.15
2017,"156","32","854140",-1,0,0,0,0,0,72687572,0,0,17880931,72687572,0,17880931
2017,"156","104","854140",-1,0,0,0,2620,0,72335240,4.3,0,14382866.502,72332620,0,14382862.202
2017,"156","251","854140",-1,0,0,0,4637146,0,76393480,305817.751,0,4203338.258,71756334,0,3897520.507
2017,"156","858","854140",-1,0,0,0,0,0,65543960,0,0,13956161.902,65543960,0,13956161.902
2017,"156","616","854140",-1,0,0,0,5004988,0,67703686,1005113.784,0,341828.543,62698698,0,-663285.241
2017,"156","834","854140",-1,0,0,0,0,0,47532688,0,0,10270680,47532688,0,10270680
2017,"156","288","854140",-1,0,0,0,0,0,46128956,0,0,9925618.39,46128956,0,9925618.39
2017,"156","686","854140",-1,0,0,0,0,0,45080690,0,0,10526584,45080690,0,10526584
2017,"156","566","854140",-1,0,0,0,0,0,44863804,0,0,9653828,44863804,0,9653828
2017,"156","826","854140",-1,0,0,0,23749460,0,67848302,1910846.792,0,7387304.262,44098842,0,5476457.47
2017,"156","40","854140",-1,0,0,0,2444528,0,44309390,5108.209,0,406977.942,41864862,0,401869.733
2017,"156","591","854140",-1,0,0,0,0,0,41840940,0,0,8567536.036,41840940,0,8567536.036
2017,"156","478","854140",-1,0,0,0,0,0,41356690,0,0,9153476,41356690,0,9153476
2017,"156","4","854140",-1,0,0,0,0,0,40949470,0,0,10994793.936,40949470,0,10994793.936
2017,"156","144","854140",-1,0,0,0,244,0,36212010,1.46,0,6984616.95,36211766,0,6984615.49
2017,"156","348","854140",-1,0,0,0,1024098,0,36978706,2164.513,0,122747.614,35954608,0,120583.101
2017,"156","887","854140",-1,0,0,0,0,0,35509462,0,0,7603732,35509462,0,7603732
2017,"156","222","854140",-1,0,0,0,640,0,35173860,2.814,0,8286182,35173220,0,8286179.186
2017,"156","496","854140",-1,0,0,0,0,0,30949530,0,0,6415752,30949530,0,6415752
2017,"156","516","854140",-1,0,0,0,139782,0,29639208,760.486,0,6059120,29499426,0,6058359.514
2017,"156","170","854140",-1,0,0,0,0,0,29441014,0,0,5873620,29441014,0,5873620
2017,"156","724","854140",-1,0,0,0,407466,0,26272662,3661.612,0,3516604,25865196,0,3512942.388
2017,"156","340","854140",-1,0,0,0,0,0,24554790,0,0,5486850,24554790,0,5486850
2017,"156","214","854140",-1,0,0,0,8716,0,23868842,38,0,4979926,23860126,0,4979888
2017,"156","68","854140",-1,0,0,0,0,0,20332754,0,0,4791186,20332754,0,4791186
2017,"156","800","854140",-1,0,0,0,0,0,20178122,0,0,4813518,20178122,0,4813518
2017,"156","512","854140",-1,0,0,0,0,0,18596888,0,0,4053518,18596888,0,4053518
2017,"156","554","854140",-1,0,0,0,13994,0,17114738,83.782,0,2515831.164,17100744,0,2515747.382
2017,"156","752","854140",-1,0,0,0,261548,0,17235000,5802.216,0,1512908.328,16973452,0,1507106.112
2017,"156","450","854140",-1,0,0,0,0,0,16793484,0,0,3865618,16793484,0,3865618
2017,"156","788","854140",-1,0,0,0,48010,0,16770366,70.897,0,2643044,16722356,0,2642973.103
2017,"156","682","854140",-1,0,0,0,6634,0,15228152,340,0,2408564,15221518,0,2408224
2017,"156","116","854140",-1,0,0,0,45552,0,15083028,10900,0,2032556,15037476,0,2021656
2017,"156","398","854140",-1,0,0,0,56340,0,13338696,1364,0,567446,13282356,0,566082
2017,"156","760","854140",-1,0,0,0,0,0,11985116,0,0,2335020,11985116,0,2335020
2017,"156","422","854140",-1,0,0,0,0,0,10854060,0,0,2075268,10854060,0,2075268
2017,"156","24","854140",-1,0,0,0,0,0,10365158,0,0,2248424,10365158,0,2248424
2017,"156","854","854140",-1,0,0,0,0,0,9514932,0,0,2395640,9514932,0,2395640
2017,"156","508","854140",-1,0,0,0,0,0,9292828,0,0,2108307.55,9292828,0,2108307.55
2017,"156","768","854140",-1,0,0,0,0,0,9239942,0,0,2272440,9239942,0,2272440
2017,"156","246","854140",-1,0,0,0,464318,0,9526590,155.184,0,384889.706,9062272,0,384734.522
2017,"156","442","854140",-1,0,0,0,0,0,9002042,0,0,97390,9002042,0,97390
2017,"156","706","854140",-1,0,0,0,0,0,8644694,0,0,1193652,8644694,0,1193652
2017,"156","440","854140",-1,0,0,0,1449198,0,9857420,13628.43,0,100625.6,8408222,0,86997.17
2017,"156","188","854140",-1,0,0,0,16122,0,8203242,79.816,0,1704364,8187120,0,1704284.184
2017,"156","894","854140",-1,0,0,0,0,0,8057572,0,0,1613460,8057572,0,1613460
2017,"156","232","854140",-1,0,0,0,0,0,8005402,0,0,1703866,8005402,0,1703866
2017,"156","203","854140",-1,0,0,0,1228712,0,7743186,3201.398,0,181135.136,6514474,0,177933.738
2017,"156","332","854140",-1,0,0,0,0,0,5620820,0,0,1014854,5620820,0,1014854
2017,"156","320","854140",-1,0,0,0,0,0,5584356,0,0,1241678,5584356,0,1241678
2017,"156","558","854140",-1,0,0,0,0,0,5556908,0,0,1128014,5556908,0,1128014
2017,"156","466","854140",-1,0,0,0,0,0,5416288,0,0,1341644,5416288,0,1341644
2017,"156","716","854140",-1,0,0,0,0,0,5194464,0,0,905284,5194464,0,905284
2017,"156","300","854140",-1,0,0,0,6746,0,5011160,936,0,273502.516,5004414,0,272566.516
2017,"156","729","854140",-1,0,0,0,0,0,4995770,0,0,1128254,4995770,0,1128254
2017,"156","204","854140",-1,0,0,0,0,0,4953634,0,0,956790,4953634,0,956790
2017,"156","418","854140",-1,0,0,0,0,0,4815184,0,0,1004000.196,4815184,0,1004000.196
2017,"156","384","854140",-1,0,0,0,0,0,4706692,0,0,985170,4706692,0,985170
2017,"156","454","854140",-1,0,0,0,0,0,4220650,0,0,840084,4220650,0,840084
2017,"156","388","854140",-1,0,0,0,0,0,3900160,0,0,780878,3900160,0,780878
2017,"156","180","854140",-1,0,0,0,0,0,3807618,0,0,794024,3807618,0,794024
2017,"156","408","854140",-1,0,0,0,0,0,3631170,0,0,755518,3631170,0,755518
2017,"156","598","854140",-1,0,0,0,0,0,3494818,0,0,681564,3494818,0,681564
2017,"156","446","854140",-1,0,0,0,0,0,3426904,0,0,232698.766,3426904,0,232698.766
2017,"156","120","854140",-1,0,0,0,6356,0,3274130,92,0,636472,3267774,0,636380
2017,"156","324","854140",-1,0,0,0,438,0,3222900,4,0,712502,3222462,0,712498
2017,"156","579","854140",-1,0,0,0,22526,0,3033036,42.73,0,511741.202,3010510,0,511698.472
2017,"156","233","854140",-1,0,0,0,21468,0,2979838,20,0,22816,2958370,0,22796
2017,"156","12","854140",-1,0,0,0,356,0,2860212,2.132,0,321108,2859856,0,321105.868
2017,"156","262","854140",-1,0,0,0,0,0,2526032,0,0,490008,2526032,0,490008
2017,"156","231","854140",-1,0,0,0,0,0,2453388,0,0,408882,2453388,0,408882
2017,"156","642","854140",-1,0,0,0,12856,0,2457250,26.859,0,54136.612,2444394,0,54109.753
2017,"156","112","854140",-1,0,0,0,332,0,2440244,1.988,0,256916,2439912,0,256914.012
2017,"156","191","854140",-1,0,0,0,0,0,2395742,0,0,345162.84,2395742,0,345162.84
2017,"156","860","854140",-1,0,0,0,0,0,2355966,0,0,339554,2355966,0,339554
2017,"156","634","854140",-1,0,0,0,0,0,2291912,0,0,414276,2291912,0,414276
2017,"156","480","854140",-1,0,0,0,0,0,2282082,0,0,475320,2282082,0,475320
2017,"156","208","854140",-1,0,0,0,319986,0,2530628,320.654,0,194922.654,2210642,0,194602
2017,"156","776","854140",-1,0,0,0,0,0,2113434,0,0,291722,2113434,0,291722
2017,"156","524","854140",-1,0,0,0,0,0,2098552,0,0,344485.55,2098552,0,344485.55
2017,"156","540","854140",-1,0,0,0,0,0,1973698,0,0,379248,1973698,0,379248
2017,"156","218","854140",-1,0,0,0,0,0,1897368,0,0,317634,1897368,0,317634
2017,"156","328","854140",-1,0,0,0,0,0,1780042,0,0,379054,1780042,0,379054
2017,"156","270","854140",-1,0,0,0,0,0,1764930,0,0,340770,1764930,0,340770
2017,"156","882","854140",-1,0,0,0,0,0,1755956,0,0,73310,1755956,0,73310
2017,"156","48","854140",-1,0,0,0,0,0,1752520,0,0,332321.55,1752520,0,332321.55
2017,"156","52","854140",-1,0,0,0,0,0,1739622,0,0,349830,1739622,0,349830
2017,"156","462","854140",-1,0,0,0,1020,0,1711780,6.106,0,377150,1710760,0,377143.894
2017,"156","268","854140",-1,0,0,0,4516,0,1648926,27.038,0,327022,1644410,0,326994.962
2017,"156","414","854140",-1,0,0,0,0,0,1581770,0,0,272146,1581770,0,272146
2017,"156","548","854140",-1,0,0,0,0,0,1554448,0,0,297788,1554448,0,297788
2017,"156","275","854140",-1,0,0,0,0,0,1518970,0,0,318424,1518970,0,318424
2017,"156","562","854140",-1,0,0,0,0,0,1453164,0,0,303596,1453164,0,303596
2017,"156","694","854140",-1,0,0,0,0,0,1330034,0,0,293210,1330034,0,293210
2017,"156","600","854140",-1,0,0,0,0,0,1242766,0,0,151244,1242766,0,151244
2017,"156","242","854140",-1,0,0,0,0,0,1239686,0,0,217556,1239686,0,217556
2017,"156","688","854140",-1,0,0,0,0,0,1225928,0,0,103388,1225928,0,103388
2017,"156","108","854140",-1,0,0,0,0,0,1198438,0,0,254676,1198438,0,254676
2017,"156","148","854140",-1,0,0,0,0,0,1190232,0,0,268400,1190232,0,268400
2017,"156","531","854140",-1,0,0,0,0,0,1180228,0,0,217380,1180228,0,217380
2017,"156","258","854140",-1,0,0,0,0,0,1152582,0,0,216962,1152582,0,216962
2017,"156","8","854140",-1,0,0,0,0,0,1001108,0,0,129388,1001108,0,129388
2017,"156","51","854140",-1,0,0,0,0,0,990998,0,0,180268.16,990998,0,180268.16
2017,"156","368","854140",-1,0,0,0,0,0,865794,0,0,179730,865794,0,179730
2017,"156","434","854140",-1,0,0,0,0,0,811708,0,0,190422,811708,0,190422
2017,"156","132","854140",-1,0,0,0,0,0,800278,0,0,19772,800278,0,19772
2017,"156","28","854140",-1,0,0,0,0,0,729380,0,0,162352,729380,0,162352
2017,"156","430","854140",-1,0,0,0,0,0,718208,0,0,140190,718208,0,140190
2017,"156","90","854140",-1,0,0,0,0,0,639724,0,0,133770,639724,0,133770
2017,"156","100","854140",-1,0,0,0,418,0,608036,2.502,0,9614,607618,0,9611.498
2017,"156","178","854140",-1,0,0,0,0,0,566028,0,0,145607.102,566028,0,145607.102
2017,"156","212","854140",-1,0,0,0,0,0,550038,0,0,113824,550038,0,113824
2017,"156","196","854140",-1,0,0,0,0,0,548254,0,0,50090,548254,0,50090
2017,"156","624","854140",-1,0,0,0,0,0,517136,0,0,94360,517136,0,94360
2017,"156","646","854140",-1,0,0,0,0,0,502482,0,0,82760,502482,0,82760
2017,"156","72","854140",-1,0,0,0,0,0,498062,0,0,105508,498062,0,105508
2017,"156","533","854140",-1,0,0,0,0,0,442452,0,0,89590,442452,0,89590
2017,"156","70","854140",-1,0,0,0,0,0,430542,0,0,90080,430542,0,90080
2017,"156","428","854140",-1,0,0,0,1338,0,297388,8.01,0,5776,296050,0,5767.99
2017,"156","703","854140",-1,0,0,0,15512,0,307632,34.479,0,2935.94,292120,0,2901.461
2017,"156","862","854140",-1,0,0,0,502,0,284888,3.006,0,58176,284386,0,58172.994
2017,"156","96","854140",-1,0,0,0,32,0,258310,0.192,0,1520,258278,0,1519.808
2017,"156","417","854140",-1,0,0,0,0,0,218768,0,0,7822,218768,0,7822
2017,"156","136","854140",-1,0,0,0,0,0,196238,0,0,31454,196238,0,31454
2017,"156","740","854140",-1,0,0,0,0,0,184884,0,0,19520,184884,0,19520
2017,"156","795","854140",-1,0,0,0,0,0,173182,0,0,22730,173182,0,22730
2017,"156","31","854140",-1,0,0,0,0,0,170132,0,0,27194,170132,0,27194
2017,"156","44","854140",-1,0,0,0,0,0,165892,0,0,32610,165892,0,32610
2017,"156","670","854140",-1,0,0,0,0,0,137750,0,0,27020,137750,0,27020
2017,"156","728","854140",-1,0,0,0,0,0,136518,0,0,16498,136518,0,16498
2017,"156","296","854140",-1,0,0,0,0,0,135236,0,0,25874,135236,0,25874
2017,"156","20","854140",-1,0,0,0,0,0,123400,0,0,632,123400,0,632
2017,"156","174","854140",-1,0,0,0,0,0,106268,0,0,14388,106268,0,14388
2017,"156","84","854140",-1,0,0,0,0,0,104316,0,0,2942,104316,0,2942
2017,"156","184","854140",-1,0,0,0,0,0,89644,0,0,13072,89644,0,13072
2017,"156","780","854140",-1,0,0,0,0,0,86172,0,0,11564,86172,0,11564
2017,"156","308","854140",-1,0,0,0,0,0,78988,0,0,16960,78988,0,16960
2017,"156","92","854140",-1,0,0,0,0,0,78676,0,0,14564,78676,0,14564
2017,"156","266","854140",-1,0,0,0,0,0,75174,0,0,9736,75174,0,9736
2017,"156","352","854140",-1,0,0,0,0,0,51892,0,0,11147.29,51892,0,11147.29
2017,"156","662","854140",-1,0,0,0,0,0,45740,0,0,6954,45740,0,6954
2017,"156","584","854140",-1,0,0,0,0,0,37640,0,0,2018,37640,0,2018
2017,"156","498","854140",-1,0,0,0,0,0,27822,0,0,4346,27822,0,4346
2017,"156","140","854140",-1,0,0,0,0,0,23296,0,0,1850,23296,0,1850
2017,"156","226","854140",-1,0,0,0,0,0,22824,0,0,7116,22824,0,7116
2017,"156","520","854140",-1,0,0,0,0,0,20000,0,0,2560,20000,0,2560
2017,"156","762","854140",-1,0,0,0,44,0,18000,2,0,3400,17956,0,3398
2017,"156","807","854140",-1,0,0,0,0,0,16890,0,0,3122,16890,0,3122
2017,"156","659","854140",-1,0,0,0,0,0,12024,0,0,1150,12024,0,1150
2017,"156","585","854140",-1,0,0,0,0,0,10348,0,0,3268,10348,0,3268
2017,"156","626","854140",-1,0,0,0,520,0,6960,2,0,1304,6440,0,1302
2017,"156","583","854140",-1,0,0,0,0,0,3182,0,0,608,3182,0,608
2017,"156","535","854140",-1,0,0,0,0,0,3064,0,0,442,3064,0,442
2017,"156","499","854140",-1,0,0,0,0,0,1906,0,0,6,1906,0,6
2017,"156","60","854140",-1,0,0,0,0,0,1830,0,0,2,1830,0,2
2017,"156","748","854140",-1,0,0,0,808,0,1740,4.838,0,222,932,0,217.162
2017,"156","674","854140",-1,0,0,0,0,0,572,0,0,22,572,0,22
2017,"156","899","854140",-1,0,0,0,15458,0,0,34.214,0,0,-15458,0,-34.214
2017,"156","620","854140",-1,0,0,0,4259648,0,1700682,686578.654,0,28484,-2558966,0,-658094.654
2017,"156","470","854140",-1,0,0,0,3634386,0,192412,122.238,0,32560,-3441974,0,32437.762
2017,"156","372","854140",-1,0,0,0,6622366,0,1092974,543.576,0,82088,-5529392,0,81544.424
2017,"156","757","854140",-1,0,0,0,39793998,0,10981128,18212.253,0,1321838,-28812870,0,1303625.747
2017,"156","360","854140",-1,0,0,0,134676888,0,51563760,91647.704,0,8576136.11,-83113128,0,8484488.406
2017,"156","608","854140",-1,0,0,0,217383352,0,131267142,424797.618,0,17561263.892,-86116210,0,17136466.274
2017,"156","764","854140",-1,0,0,0,921620634,0,214972352,4365550.879,0,32878552.004,-706648282,0,28513001.125
2017,"156","458","854140",-1,0,0,0,2213784620,0,288725046,23459144.424,0,34139950,-1925059574,0,10680805.576
2017,"156","490","854140",-1,0,0,0,4392833960,0,661098438,23485308.751,0,1275093.514,-3731735522,0,-22210215.237
2017,"156","156","854140",-1,0,0,0,3964276112,3964276112,0,23063881.98,23063881.98,0,-3964276112,0,-23063881.98
2017,"156","702","854150",-1,0,0,0,19194636,0,509295104,16680.982,0,1392432,490100468,0,1375751.018
2017,"156","0","854150",-1,0,0,0,731354602,132190048,1183628510,1685336.425,1048609.607,3939394.574,452273908,0,2254058.149
2017,"156","344","854150",-1,0,0,0,343500,0,240152400,1836.004,0,920403.352,239808900,0,918567.348
2017,"156","276","854150",-1,0,0,0,12355444,0,100022452,6409.303,0,149188,87667008,0,142778.697
2017,"156","124","854150",-1,0,0,0,139356,0,3983662,178.842,0,21314,3844306,0,21135.158
2017,"156","699","854150",-1,0,0,0,143574,0,3763130,1237.866,0,99680,3619556,0,98442.134
2017,"156","704","854150",-1,0,0,0,2893042,0,6139620,3369.061,0,57282,3246578,0,53912.939
2017,"156","642","854150",-1,0,0,0,276146,0,2205608,662,0,3106,1929462,0,2444
2017,"156","380","854150",-1,0,0,0,357790,0,1687928,424.216,0,16676,1330138,0,16251.784
2017,"156","348","854150",-1,0,0,0,1474,0,1061842,21.94,0,2602,1060368,0,2580.06
2017,"156","484","854150",-1,0,0,0,1118944,0,2151424,3331.554,0,4556,1032480,0,1224.446
2017,"156","76","854150",-1,0,0,0,1920,0,983854,4,0,13656,981934,0,13652
2017,"156","208","854150",-1,0,0,0,110,0,952538,0.254,0,1978,952428,0,1977.746
2017,"156","804","854150",-1,0,0,0,17594,0,668908,35.498,0,5976,651314,0,5940.502
2017,"156","50","854150",-1,0,0,0,0,0,619734,0,0,22384,619734,0,22384
2017,"156","608","854150",-1,0,0,0,7512606,0,8131222,16194.973,0,6720,618616,0,-9474.973
2017,"156","792","854150",-1,0,0,0,498,0,590902,22,0,6284,590404,0,6262
2017,"156","724","854150",-1,0,0,0,16764,0,556078,168,0,5838,539314,0,5670
2017,"156","710","854150",-1,0,0,0,0,0,402728,0,0,2856,402728,0,2856
2017,"156","643","854150",-1,0,0,0,2267052,0,2632156,2228.898,0,48798,365104,0,46569.102
2017,"156","616","854150",-1,0,0,0,5644,0,364060,4,0,3846,358416,0,3842
2017,"156","682","854150",-1,0,0,0,0,0,342934,0,0,7485.216,342934,0,7485.216
2017,"156","586","854150",-1,0,0,0,0,0,333036,0,0,3064.3,333036,0,3064.3
2017,"156","36","854150",-1,0,0,0,0,0,287674,0,0,13117.042,287674,0,13117.042
2017,"156","620","854150",-1,0,0,0,3704,0,283836,10.264,0,1284,280132,0,1273.736
2017,"156","203","854150",-1,0,0,0,62776,0,266074,358.148,0,1498,203298,0,1139.852
2017,"156","818","854150",-1,0,0,0,0,0,174738,0,0,8672,174738,0,8672
2017,"156","834","854150",-1,0,0,0,1488,0,169120,3.428,0,6588,167632,0,6584.572
2017,"156","554","854150",-1,0,0,0,0,0,160676,0,0,1314,160676,0,1314
2017,"156","364","854150",-1,0,0,0,0,0,152538,0,0,6310,152538,0,6310
2017,"156","528","854150",-1,0,0,0,40214,0,170198,31.205,0,2686,129984,0,2654.795
2017,"156","784","854150",-1,0,0,0,0,0,117922,0,0,910,117922,0,910
2017,"156","56","854150",-1,0,0,0,0,0,93630,0,0,1027.746,93630,0,1027.746
2017,"156","788","854150",-1,0,0,0,0,0,87556,0,0,228,87556,0,228
2017,"156","604","854150",-1,0,0,0,0,0,78858,0,0,1514,78858,0,1514
2017,"156","703","854150",-1,0,0,0,130,0,78598,2,0,1362,78468,0,1360
2017,"156","579","854150",-1,0,0,0,0,0,70848,0,0,892,70848,0,892
2017,"156","398","854150",-1,0,0,0,0,0,53132,0,0,1564,53132,0,1564
2017,"156","246","854150",-1,0,0,0,8698,0,60800,2,0,604,52102,0,602
2017,"156","32","854150",-1,0,0,0,0,0,46294,0,0,646.536,46294,0,646.536
2017,"156","152","854150",-1,0,0,0,0,0,35308,0,0,687.758,35308,0,687.758
2017,"156","860","854150",-1,0,0,0,0,0,34190,0,0,156,34190,0,156
2017,"156","372","854150",-1,0,0,0,0,0,29750,0,0,363.594,29750,0,363.594
2017,"156","170","854150",-1,0,0,0,0,0,29116,0,0,976,29116,0,976
2017,"156","40","854150",-1,0,0,0,113380,0,142478,32,0,1002,29098,0,970
2017,"156","300","854150",-1,0,0,0,33220,0,59700,42,0,4078.24,26480,0,4036.24
2017,"156","288","854150",-1,0,0,0,0,0,24804,0,0,3058,24804,0,3058
2017,"156","218","854150",-1,0,0,0,0,0,20034,0,0,612,20034,0,612
2017,"156","368","854150",-1,0,0,0,0,0,16632,0,0,514,16632,0,514
2017,"156","233","854150",-1,0,0,0,0,0,13252,0,0,266,13252,0,266
2017,"156","422","854150",-1,0,0,0,0,0,12652,0,0,286,12652,0,286
2017,"156","68","854150",-1,0,0,0,0,0,12454,0,0,248,12454,0,248
2017,"156","340","854150",-1,0,0,0,0,0,11950,0,0,86,11950,0,86
2017,"156","320","854150",-1,0,0,0,0,0,11268,0,0,332,11268,0,332
2017,"156","591","854150",-1,0,0,0,0,0,9708,0,0,74.054,9708,0,74.054
2017,"156","705","854150",-1,0,0,0,1848,0,11538,10,0,178,9690,0,168
2017,"156","688","854150",-1,0,0,0,0,0,8354,0,0,194.532,8354,0,194.532
2017,"156","498","854150",-1,0,0,0,0,0,8176,0,0,246,8176,0,246
2017,"156","144","854150",-1,0,0,0,0,0,6714,0,0,160.986,6714,0,160.986
2017,"156","600","854150",-1,0,0,0,0,0,5822,0,0,122.452,5822,0,122.452
2017,"156","231","854150",-1,0,0,0,0,0,5602,0,0,38.006,5602,0,38.006
2017,"156","104","854150",-1,0,0,0,0,0,5456,0,0,36,5456,0,36
2017,"156","222","854150",-1,0,0,0,0,0,5298,0,0,1460.1,5298,0,1460.1
2017,"156","268","854150",-1,0,0,0,0,0,5128,0,0,106,5128,0,106
2017,"156","116","854150",-1,0,0,0,0,0,4906,0,0,22,4906,0,22
2017,"156","51","854150",-1,0,0,0,0,0,4706,0,0,98,4706,0,98
2017,"156","191","854150",-1,0,0,0,2400,0,7096,2,0,166,4696,0,164
2017,"156","762","854150",-1,0,0,0,0,0,4578,0,0,52,4578,0,52
2017,"156","446","854150",-1,0,0,0,0,0,4216,0,0,100.506,4216,0,100.506
2017,"156","512","854150",-1,0,0,0,0,0,4104,0,0,62,4104,0,62
2017,"156","807","854150",-1,0,0,0,0,0,3748,0,0,108,3748,0,108
2017,"156","414","854150",-1,0,0,0,0,0,3622,0,0,104,3622,0,104
2017,"156","352","854150",-1,0,0,0,32,0,3562,0.074,0,54,3530,0,53.926
2017,"156","566","854150",-1,0,0,0,0,0,3382,0,0,376,3382,0,376
2017,"156","634","854150",-1,0,0,0,0,0,3372,0,0,54,3372,0,54
2017,"156","706","854150",-1,0,0,0,0,0,3352,0,0,10,3352,0,10
2017,"156","31","854150",-1,0,0,0,0,0,2842,0,0,92,2842,0,92
